time,signal,entry,result,pnl
2025-04-03 13:35:00-04:00,put,543.12,loss,-50.0
2025-04-03 13:40:00-04:00,put,543.46,loss,-50.0
2025-04-03 13:45:00-04:00,put,542.93,loss,-50.0
2025-04-03 13:50:00-04:00,put,542.66,loss,-50.0
2025-04-03 13:55:00-04:00,put,541.85,loss,-50.0
2025-04-03 14:00:00-04:00,put,541.78,loss,-50.0
2025-04-03 14:05:00-04:00,put,541.55,loss,-50.0
2025-04-03 14:10:00-04:00,put,540.78,loss,-50.0
2025-04-03 14:15:00-04:00,put,540.66,loss,-50.0
2025-04-03 14:20:00-04:00,put,540.65,loss,-50.0
2025-04-03 14:25:00-04:00,put,540.79,loss,-50.0
2025-04-03 14:30:00-04:00,put,540.42,loss,-50.0
2025-04-03 14:35:00-04:00,put,541.22,loss,-50.0
2025-04-03 14:40:00-04:00,put,541.95,loss,-50.0
2025-04-03 14:50:00-04:00,put,541.73,loss,-50.0
2025-04-03 14:55:00-04:00,put,541.79,loss,-50.0
2025-04-03 15:00:00-04:00,put,541.46,loss,-50.0
2025-04-03 15:10:00-04:00,put,540.9,loss,-50.0
2025-04-03 15:15:00-04:00,put,539.56,loss,-50.0
2025-04-03 15:20:00-04:00,put,539.43,loss,-50.0
2025-04-03 15:25:00-04:00,put,539.03,loss,-50.0
2025-04-03 15:30:00-04:00,put,538.34,loss,-50.0
2025-04-03 15:35:00-04:00,put,538.64,loss,-50.0
2025-04-03 15:40:00-04:00,put,539.43,loss,-50.0
2025-04-03 15:45:00-04:00,put,538.05,loss,-50.0
2025-04-03 15:50:00-04:00,put,538.41,loss,-50.0
2025-04-03 15:55:00-04:00,put,537.64,loss,-50.0
2025-04-04 09:30:00-04:00,put,523.83,loss,-50.0
2025-04-04 09:35:00-04:00,put,521.67,loss,-50.0
2025-04-04 09:40:00-04:00,put,520.22,loss,-50.0
2025-04-04 09:45:00-04:00,put,521.24,loss,-50.0
2025-04-04 09:50:00-04:00,put,521.32,loss,-50.0
2025-04-04 09:55:00-04:00,put,523.18,loss,-50.0
2025-04-04 10:00:00-04:00,put,521.97,loss,-50.0
2025-04-04 10:05:00-04:00,put,519.78,loss,-50.0
2025-04-04 10:10:00-04:00,put,518.48,loss,-50.0
2025-04-04 10:15:00-04:00,put,518.64,loss,-50.0
2025-04-04 10:20:00-04:00,put,517.76,loss,-50.0
2025-04-04 10:25:00-04:00,put,516.29,loss,-50.0
2025-04-04 10:30:00-04:00,put,515.66,loss,-50.0
2025-04-04 10:35:00-04:00,put,516.05,loss,-50.0
2025-04-04 10:40:00-04:00,put,514.65,loss,-50.0
2025-04-04 10:45:00-04:00,put,511.37,loss,-50.0
2025-04-04 10:50:00-04:00,put,514.27,loss,-50.0
2025-04-04 10:55:00-04:00,put,515.53,loss,-50.0
2025-04-04 11:05:00-04:00,put,518.59,loss,-50.0
2025-04-04 11:20:00-04:00,call,521.3,loss,-50.0
2025-04-04 12:10:00-04:00,put,516.56,loss,-50.0
2025-04-04 12:15:00-04:00,put,513.43,loss,-50.0
2025-04-04 12:20:00-04:00,put,512.9,loss,-50.0
2025-04-04 12:25:00-04:00,put,512.39,loss,-50.0
2025-04-04 12:30:00-04:00,put,511.26,loss,-50.0
2025-04-04 12:35:00-04:00,put,513.7,loss,-50.0
2025-04-04 12:40:00-04:00,put,512.11,loss,-50.0
2025-04-04 12:45:00-04:00,put,511.53,loss,-50.0
2025-04-04 12:50:00-04:00,put,512.16,loss,-50.0
2025-04-04 12:55:00-04:00,put,512.08,loss,-50.0
2025-04-04 13:00:00-04:00,put,512.41,loss,-50.0
2025-04-04 13:05:00-04:00,put,511.55,loss,-50.0
2025-04-04 13:10:00-04:00,put,509.75,loss,-50.0
2025-04-04 13:15:00-04:00,put,509.63,loss,-50.0
2025-04-04 13:20:00-04:00,put,510.87,loss,-50.0
2025-04-04 13:25:00-04:00,put,511.16,loss,-50.0
2025-04-04 13:30:00-04:00,put,511.42,loss,-50.0
2025-04-04 13:40:00-04:00,call,512.76,loss,-50.0
2025-04-04 13:50:00-04:00,call,513.45,loss,-50.0
2025-04-04 13:55:00-04:00,call,514.57,loss,-50.0
2025-04-04 14:00:00-04:00,call,514.62,loss,-50.0
2025-04-04 14:30:00-04:00,put,508.48,loss,-50.0
2025-04-04 14:35:00-04:00,put,507.12,loss,-50.0
2025-04-04 14:40:00-04:00,put,505.87,loss,-50.0
2025-04-04 14:45:00-04:00,put,507.93,loss,-50.0
2025-04-04 14:50:00-04:00,put,508.38,loss,-50.0
2025-04-04 14:55:00-04:00,put,507.78,loss,-50.0
2025-04-04 15:00:00-04:00,put,507.44,loss,-50.0
2025-04-04 15:05:00-04:00,put,507.85,loss,-50.0
2025-04-04 15:15:00-04:00,put,508.11,loss,-50.0
2025-04-04 15:30:00-04:00,call,513.3,loss,-50.0
2025-04-04 15:35:00-04:00,call,512.15,loss,-50.0
2025-04-04 15:40:00-04:00,call,512.22,loss,-50.0
2025-04-04 15:55:00-04:00,put,505.51,loss,-50.0
2025-04-07 09:30:00-04:00,put,487.6,loss,-50.0
2025-04-07 09:35:00-04:00,put,485.88,loss,-50.0
2025-04-07 09:40:00-04:00,put,483.86,loss,-50.0
2025-04-07 09:45:00-04:00,put,487.79,loss,-50.0
2025-04-07 09:50:00-04:00,put,492.23,loss,-50.0
2025-04-07 09:55:00-04:00,put,495.68,loss,-50.0
2025-04-07 10:00:00-04:00,put,494.75,loss,-50.0
2025-04-07 10:05:00-04:00,put,494.57,loss,-50.0
2025-04-07 10:20:00-04:00,put,499.78,loss,-50.0
2025-04-07 10:25:00-04:00,put,498.18,loss,-50.0
2025-04-07 10:30:00-04:00,put,498.98,loss,-50.0
2025-04-07 10:35:00-04:00,put,494.04,loss,-50.0
2025-04-07 10:45:00-04:00,call,500.83,loss,-50.0
2025-04-07 10:50:00-04:00,call,508.12,loss,-50.0
2025-04-07 10:55:00-04:00,call,505.91,loss,-50.0
2025-04-07 11:00:00-04:00,call,508.06,loss,-50.0
2025-04-07 11:20:00-04:00,put,494.15,loss,-50.0
2025-04-07 11:25:00-04:00,put,493.79,loss,-50.0
2025-04-07 11:45:00-04:00,call,502.0,loss,-50.0
2025-04-07 12:00:00-04:00,put,498.9,loss,-50.0
2025-04-07 12:05:00-04:00,put,496.42,loss,-50.0
2025-04-07 12:10:00-04:00,put,497.21,loss,-50.0
2025-04-07 12:15:00-04:00,put,497.44,loss,-50.0
2025-04-07 12:30:00-04:00,call,500.85,loss,-50.0
2025-04-07 12:35:00-04:00,call,499.39,loss,-50.0
2025-04-07 12:50:00-04:00,put,497.57,loss,-50.0
2025-04-07 12:55:00-04:00,put,495.68,loss,-50.0
2025-04-07 13:00:00-04:00,put,496.82,loss,-50.0
2025-04-07 13:05:00-04:00,put,497.58,loss,-50.0
2025-04-07 13:10:00-04:00,call,501.51,loss,-50.0
2025-04-07 13:15:00-04:00,call,502.77,loss,-50.0
2025-04-07 13:20:00-04:00,call,503.1,loss,-50.0
2025-04-07 13:25:00-04:00,call,505.62,loss,-50.0
2025-04-07 13:30:00-04:00,call,503.92,loss,-50.0
2025-04-07 13:35:00-04:00,call,506.25,loss,-50.0
2025-04-07 13:40:00-04:00,call,507.0,loss,-50.0
2025-04-07 13:45:00-04:00,call,507.61,loss,-50.0
2025-04-07 13:50:00-04:00,call,507.79,loss,-50.0
2025-04-07 13:55:00-04:00,call,509.09,loss,-50.0
2025-04-07 14:00:00-04:00,call,508.23,loss,-50.0
2025-04-07 14:05:00-04:00,call,507.24,loss,-50.0
2025-04-07 14:10:00-04:00,call,506.19,loss,-50.0
2025-04-07 14:15:00-04:00,call,509.51,loss,-50.0
2025-04-07 14:20:00-04:00,call,509.1,loss,-50.0
2025-04-07 14:25:00-04:00,call,505.19,loss,-50.0
2025-04-07 14:30:00-04:00,call,506.02,loss,-50.0
2025-04-07 14:40:00-04:00,call,506.69,loss,-50.0
2025-04-07 14:50:00-04:00,put,503.55,loss,-50.0
2025-04-07 14:55:00-04:00,put,503.21,loss,-50.0
2025-04-07 15:00:00-04:00,put,503.69,loss,-50.0
2025-04-07 15:05:00-04:00,put,501.88,loss,-50.0
2025-04-07 15:10:00-04:00,put,501.77,loss,-50.0
2025-04-07 15:15:00-04:00,put,503.61,loss,-50.0
2025-04-07 15:20:00-04:00,put,502.21,loss,-50.0
2025-04-07 15:25:00-04:00,put,500.61,loss,-50.0
2025-04-07 15:40:00-04:00,put,501.5,loss,-50.0
2025-04-07 15:45:00-04:00,put,502.63,loss,-50.0
2025-04-07 15:50:00-04:00,put,503.27,loss,-50.0
2025-04-08 09:30:00-04:00,call,520.48,loss,-50.0
2025-04-08 09:35:00-04:00,call,519.02,loss,-50.0
2025-04-08 09:40:00-04:00,call,519.68,loss,-50.0
2025-04-08 09:45:00-04:00,call,519.41,loss,-50.0
2025-04-08 09:50:00-04:00,call,521.6,loss,-50.0
2025-04-08 09:55:00-04:00,call,522.59,loss,-50.0
2025-04-08 10:00:00-04:00,call,523.17,loss,-50.0
2025-04-08 10:05:00-04:00,call,524.06,loss,-50.0
2025-04-08 10:10:00-04:00,call,523.78,loss,-50.0
2025-04-08 10:15:00-04:00,call,524.04,loss,-50.0
2025-04-08 10:20:00-04:00,call,523.05,loss,-50.0
2025-04-08 10:25:00-04:00,call,523.37,loss,-50.0
2025-04-08 10:30:00-04:00,call,523.85,loss,-50.0
2025-04-08 10:35:00-04:00,call,523.8,loss,-50.0
2025-04-08 10:45:00-04:00,call,520.83,loss,-50.0
2025-04-08 10:55:00-04:00,put,517.85,loss,-50.0
2025-04-08 11:05:00-04:00,put,517.71,loss,-50.0
2025-04-08 11:10:00-04:00,put,515.87,loss,-50.0
2025-04-08 11:15:00-04:00,put,516.04,loss,-50.0
2025-04-08 11:20:00-04:00,put,514.76,loss,-50.0
2025-04-08 11:25:00-04:00,put,514.16,loss,-50.0
2025-04-08 11:30:00-04:00,put,515.83,loss,-50.0
2025-04-08 11:45:00-04:00,put,515.67,loss,-50.0
2025-04-08 11:50:00-04:00,put,515.6,loss,-50.0
2025-04-08 11:55:00-04:00,put,516.77,loss,-50.0
2025-04-08 12:00:00-04:00,put,516.44,loss,-50.0
2025-04-08 12:05:00-04:00,put,515.64,loss,-50.0
2025-04-08 12:10:00-04:00,put,515.35,loss,-50.0
2025-04-08 12:15:00-04:00,put,513.36,loss,-50.0
2025-04-08 12:20:00-04:00,put,512.24,loss,-50.0
2025-04-08 12:25:00-04:00,put,513.96,loss,-50.0
2025-04-08 12:30:00-04:00,put,511.9,loss,-50.0
2025-04-08 12:35:00-04:00,put,509.14,loss,-50.0
2025-04-08 12:40:00-04:00,put,508.54,loss,-50.0
2025-04-08 12:45:00-04:00,put,510.25,loss,-50.0
2025-04-08 12:50:00-04:00,put,509.27,loss,-50.0
2025-04-08 12:55:00-04:00,put,507.14,loss,-50.0
2025-04-08 13:00:00-04:00,put,507.65,loss,-50.0
2025-04-08 13:05:00-04:00,put,504.93,loss,-50.0
2025-04-08 13:10:00-04:00,put,505.08,loss,-50.0
2025-04-08 13:15:00-04:00,put,505.29,loss,-50.0
2025-04-08 13:20:00-04:00,put,504.57,loss,-50.0
2025-04-08 13:25:00-04:00,put,502.45,loss,-50.0
2025-04-08 13:30:00-04:00,put,502.27,loss,-50.0
2025-04-08 13:35:00-04:00,put,505.14,loss,-50.0
2025-04-08 13:40:00-04:00,put,507.78,loss,-50.0
2025-04-08 13:45:00-04:00,put,505.33,loss,-50.0
2025-04-08 13:50:00-04:00,put,505.28,loss,-50.0
2025-04-08 13:55:00-04:00,put,506.72,loss,-50.0
2025-04-08 14:00:00-04:00,put,505.93,loss,-50.0
2025-04-08 14:05:00-04:00,put,504.38,loss,-50.0
2025-04-08 14:10:00-04:00,put,503.4,loss,-50.0
2025-04-08 14:25:00-04:00,put,502.41,loss,-50.0
2025-04-08 14:50:00-04:00,put,502.86,loss,-50.0
2025-04-08 14:55:00-04:00,put,501.69,loss,-50.0
2025-04-08 15:00:00-04:00,put,500.37,loss,-50.0
2025-04-08 15:05:00-04:00,put,497.67,loss,-50.0
2025-04-08 15:10:00-04:00,put,496.61,loss,-50.0
2025-04-08 15:15:00-04:00,put,495.18,loss,-50.0
2025-04-08 15:20:00-04:00,put,496.99,loss,-50.0
2025-04-08 15:25:00-04:00,put,497.51,loss,-50.0
2025-04-08 15:30:00-04:00,put,495.29,loss,-50.0
2025-04-08 15:35:00-04:00,put,491.48,loss,-50.0
2025-04-08 15:40:00-04:00,put,490.61,loss,-50.0
2025-04-08 15:45:00-04:00,put,489.39,loss,-50.0
2025-04-08 15:50:00-04:00,put,495.93,loss,-50.0
2025-04-08 15:55:00-04:00,put,496.74,loss,-50.0
2025-04-09 09:30:00-04:00,put,495.32,loss,-50.0
2025-04-09 09:50:00-04:00,call,500.28,loss,-50.0
2025-04-09 09:55:00-04:00,call,499.85,loss,-50.0
2025-04-09 10:00:00-04:00,call,502.03,loss,-50.0
2025-04-09 10:15:00-04:00,call,498.76,loss,-50.0
2025-04-09 10:20:00-04:00,call,498.91,loss,-50.0
2025-04-09 10:25:00-04:00,call,498.97,loss,-50.0
2025-04-09 10:30:00-04:00,call,501.07,loss,-50.0
2025-04-09 10:45:00-04:00,put,496.91,loss,-50.0
2025-04-09 10:50:00-04:00,put,494.54,loss,-50.0
2025-04-09 10:55:00-04:00,put,493.21,loss,-50.0
2025-04-09 11:00:00-04:00,put,495.52,loss,-50.0
2025-04-09 11:05:00-04:00,put,496.79,loss,-50.0
2025-04-09 11:10:00-04:00,put,496.47,loss,-50.0
2025-04-09 11:20:00-04:00,call,499.42,loss,-50.0
2025-04-09 11:35:00-04:00,put,495.98,loss,-50.0
2025-04-09 11:40:00-04:00,put,495.27,loss,-50.0
2025-04-09 12:05:00-04:00,call,497.54,loss,-50.0
2025-04-09 12:10:00-04:00,call,499.89,loss,-50.0
2025-04-09 12:15:00-04:00,call,499.99,loss,-50.0
2025-04-09 12:20:00-04:00,call,499.25,loss,-50.0
2025-04-09 12:35:00-04:00,call,500.15,loss,-50.0
2025-04-09 12:40:00-04:00,call,499.81,loss,-50.0
2025-04-09 12:45:00-04:00,call,500.84,loss,-50.0
2025-04-09 12:50:00-04:00,call,501.51,loss,-50.0
2025-04-09 12:55:00-04:00,call,501.2,loss,-50.0
2025-04-09 13:00:00-04:00,call,505.6,loss,-50.0
2025-04-09 13:05:00-04:00,call,501.96,loss,-50.0
2025-04-09 13:10:00-04:00,call,502.41,loss,-50.0
2025-04-09 13:15:00-04:00,call,512.9,loss,-50.0
2025-04-09 13:20:00-04:00,call,523.52,loss,-50.0
2025-04-09 13:25:00-04:00,call,523.96,loss,-50.0
2025-04-09 13:30:00-04:00,call,531.87,loss,-50.0
2025-04-09 13:35:00-04:00,call,527.26,loss,-50.0
2025-04-09 13:40:00-04:00,call,525.98,loss,-50.0
2025-04-09 13:45:00-04:00,call,530.67,loss,-50.0
2025-04-09 13:50:00-04:00,call,531.27,loss,-50.0
2025-04-09 13:55:00-04:00,call,534.87,loss,-50.0
2025-04-09 14:00:00-04:00,call,535.94,loss,-50.0
2025-04-09 14:05:00-04:00,call,533.93,loss,-50.0
2025-04-09 14:10:00-04:00,call,534.48,loss,-50.0
2025-04-09 14:15:00-04:00,call,534.56,loss,-50.0
2025-04-09 14:20:00-04:00,call,537.26,loss,-50.0
2025-04-09 14:25:00-04:00,call,538.15,loss,-50.0
2025-04-09 14:30:00-04:00,call,536.26,loss,-50.0
2025-04-09 14:35:00-04:00,call,536.87,loss,-50.0
2025-04-09 14:45:00-04:00,call,533.99,loss,-50.0
2025-04-09 14:50:00-04:00,call,533.26,loss,-50.0
2025-04-09 15:00:00-04:00,call,534.39,loss,-50.0
2025-04-09 15:15:00-04:00,call,538.21,loss,-50.0
2025-04-09 15:20:00-04:00,call,540.17,loss,-50.0
2025-04-09 15:25:00-04:00,call,540.49,loss,-50.0
2025-04-09 15:30:00-04:00,call,542.48,loss,-50.0
2025-04-09 15:35:00-04:00,call,541.77,loss,-50.0
2025-04-09 15:40:00-04:00,call,541.74,loss,-50.0
2025-04-09 15:45:00-04:00,call,543.04,loss,-50.0
2025-04-09 15:50:00-04:00,call,544.09,loss,-50.0
2025-04-09 15:55:00-04:00,call,542.84,loss,-50.0
2025-04-10 09:40:00-04:00,put,530.11,loss,-50.0
2025-04-10 09:50:00-04:00,put,530.72,loss,-50.0
2025-04-10 09:55:00-04:00,put,529.0,loss,-50.0
2025-04-10 10:00:00-04:00,put,528.59,loss,-50.0
2025-04-10 10:05:00-04:00,put,529.03,loss,-50.0
2025-04-10 10:10:00-04:00,put,527.64,loss,-50.0
2025-04-10 10:15:00-04:00,put,527.52,loss,-50.0
2025-04-10 10:20:00-04:00,put,529.93,loss,-50.0
2025-04-10 10:25:00-04:00,put,528.11,loss,-50.0
2025-04-10 10:30:00-04:00,put,530.86,loss,-50.0
2025-04-10 10:35:00-04:00,put,530.61,loss,-50.0
2025-04-10 10:40:00-04:00,put,529.97,loss,-50.0
2025-04-10 10:45:00-04:00,put,528.39,loss,-50.0
2025-04-10 10:50:00-04:00,put,528.29,loss,-50.0
2025-04-10 10:55:00-04:00,put,526.29,loss,-50.0
2025-04-10 11:00:00-04:00,put,526.66,loss,-50.0
2025-04-10 11:10:00-04:00,put,526.45,loss,-50.0
2025-04-10 11:15:00-04:00,put,525.52,loss,-50.0
2025-04-10 11:20:00-04:00,put,524.71,loss,-50.0
2025-04-10 11:25:00-04:00,put,523.71,loss,-50.0
2025-04-10 11:30:00-04:00,put,523.51,loss,-50.0
2025-04-10 11:35:00-04:00,put,522.07,loss,-50.0
2025-04-10 11:40:00-04:00,put,521.69,loss,-50.0
2025-04-10 11:45:00-04:00,put,520.98,loss,-50.0
2025-04-10 11:50:00-04:00,put,521.47,loss,-50.0
2025-04-10 11:55:00-04:00,put,518.61,loss,-50.0
2025-04-10 12:00:00-04:00,put,516.25,loss,-50.0
2025-04-10 12:05:00-04:00,put,517.77,loss,-50.0
2025-04-10 12:10:00-04:00,put,516.28,loss,-50.0
2025-04-10 12:15:00-04:00,put,514.45,loss,-50.0
2025-04-10 12:20:00-04:00,put,513.31,loss,-50.0
2025-04-10 12:25:00-04:00,put,511.86,loss,-50.0
2025-04-10 12:30:00-04:00,put,516.95,loss,-50.0
2025-04-10 12:35:00-04:00,put,518.08,loss,-50.0
2025-04-10 12:40:00-04:00,put,517.86,loss,-50.0
2025-04-10 12:45:00-04:00,put,519.48,loss,-50.0
2025-04-10 12:50:00-04:00,put,518.01,loss,-50.0
2025-04-10 13:25:00-04:00,call,519.32,loss,-50.0
2025-04-10 13:30:00-04:00,call,519.19,loss,-50.0
2025-04-10 13:35:00-04:00,call,519.34,loss,-50.0
2025-04-10 13:40:00-04:00,call,522.63,loss,-50.0
2025-04-10 13:45:00-04:00,call,522.59,loss,-50.0
2025-04-10 13:50:00-04:00,call,523.94,loss,-50.0
2025-04-10 13:55:00-04:00,call,524.28,loss,-50.0
2025-04-10 14:00:00-04:00,call,527.07,loss,-50.0
2025-04-10 14:05:00-04:00,call,522.56,loss,-50.0
2025-04-10 14:15:00-04:00,call,522.81,loss,-50.0
2025-04-10 14:20:00-04:00,call,526.36,loss,-50.0
2025-04-10 14:25:00-04:00,call,528.39,loss,-50.0
2025-04-10 14:30:00-04:00,call,526.96,loss,-50.0
2025-04-10 14:35:00-04:00,call,527.43,loss,-50.0
2025-04-10 14:40:00-04:00,call,529.48,loss,-50.0
2025-04-10 14:45:00-04:00,call,526.56,loss,-50.0
2025-04-10 14:55:00-04:00,call,526.07,loss,-50.0
2025-04-10 15:00:00-04:00,call,528.7,loss,-50.0
2025-04-10 15:15:00-04:00,call,526.95,loss,-50.0
2025-04-10 15:20:00-04:00,call,525.85,loss,-50.0
2025-04-10 15:35:00-04:00,put,521.71,loss,-50.0
2025-04-10 15:40:00-04:00,put,518.8,loss,-50.0
2025-04-10 15:45:00-04:00,put,519.98,loss,-50.0
2025-04-11 09:45:00-04:00,call,527.19,loss,-50.0
2025-04-11 10:05:00-04:00,call,527.19,loss,-50.0
2025-04-11 10:40:00-04:00,call,525.3,loss,-50.0
2025-04-11 10:55:00-04:00,put,523.17,loss,-50.0
2025-04-11 11:00:00-04:00,put,523.03,loss,-50.0
2025-04-11 11:05:00-04:00,put,523.4,loss,-50.0
2025-04-11 11:10:00-04:00,put,521.9,loss,-50.0
2025-04-11 11:15:00-04:00,put,521.72,loss,-50.0
2025-04-11 11:20:00-04:00,put,521.48,loss,-50.0
2025-04-11 11:30:00-04:00,call,523.71,loss,-50.0
2025-04-11 11:35:00-04:00,call,525.96,loss,-50.0
2025-04-11 11:40:00-04:00,call,525.24,loss,-50.0
2025-04-11 11:45:00-04:00,call,525.88,loss,-50.0
2025-04-11 12:00:00-04:00,call,526.95,loss,-50.0
2025-04-11 12:05:00-04:00,call,526.95,loss,-50.0
2025-04-11 12:10:00-04:00,call,527.85,loss,-50.0
2025-04-11 12:15:00-04:00,call,528.51,loss,-50.0
2025-04-11 12:20:00-04:00,call,527.39,loss,-50.0
2025-04-11 12:25:00-04:00,call,527.39,loss,-50.0
2025-04-11 12:30:00-04:00,call,529.76,loss,-50.0
2025-04-11 12:35:00-04:00,call,531.27,loss,-50.0
2025-04-11 12:40:00-04:00,call,531.96,loss,-50.0
2025-04-11 12:45:00-04:00,call,532.61,loss,-50.0
2025-04-11 12:50:00-04:00,call,532.29,loss,-50.0
2025-04-11 12:55:00-04:00,call,531.72,loss,-50.0
2025-04-11 13:00:00-04:00,call,531.98,loss,-50.0
2025-04-11 13:05:00-04:00,call,531.83,loss,-50.0
2025-04-11 13:10:00-04:00,call,531.47,loss,-50.0
2025-04-11 13:15:00-04:00,call,530.09,loss,-50.0
2025-04-11 13:20:00-04:00,call,530.68,loss,-50.0
2025-04-11 13:25:00-04:00,call,529.83,loss,-50.0
2025-04-11 13:30:00-04:00,call,529.96,loss,-50.0
2025-04-11 13:35:00-04:00,call,532.75,loss,-50.0
2025-04-11 13:40:00-04:00,call,535.4,loss,-50.0
2025-04-11 13:45:00-04:00,call,534.72,loss,-50.0
2025-04-11 13:50:00-04:00,call,535.72,loss,-50.0
2025-04-11 13:55:00-04:00,call,534.7,loss,-50.0
2025-04-11 14:00:00-04:00,call,534.81,loss,-50.0
2025-04-11 14:05:00-04:00,call,533.38,loss,-50.0
2025-04-11 14:10:00-04:00,call,533.6,loss,-50.0
2025-04-11 14:25:00-04:00,call,533.15,loss,-50.0
2025-04-11 14:30:00-04:00,call,533.0,loss,-50.0
2025-04-11 14:35:00-04:00,call,533.3,loss,-50.0
2025-04-11 14:40:00-04:00,call,533.67,loss,-50.0
2025-04-11 14:45:00-04:00,call,534.17,loss,-50.0
2025-04-11 14:55:00-04:00,put,532.16,loss,-50.0
2025-04-11 15:15:00-04:00,call,534.96,loss,-50.0
2025-04-11 15:20:00-04:00,call,535.21,loss,-50.0
2025-04-11 15:25:00-04:00,call,534.74,loss,-50.0
2025-04-11 15:30:00-04:00,call,534.99,loss,-50.0
2025-04-11 15:35:00-04:00,call,534.62,loss,-50.0
2025-04-11 15:40:00-04:00,call,534.91,loss,-50.0
2025-04-11 15:45:00-04:00,call,534.62,loss,-50.0
2025-04-11 15:50:00-04:00,call,534.83,loss,-50.0
2025-04-14 09:30:00-04:00,call,542.62,loss,-50.0
2025-04-14 09:35:00-04:00,call,540.93,loss,-50.0
2025-04-14 09:40:00-04:00,call,540.72,loss,-50.0
2025-04-14 09:45:00-04:00,call,541.28,loss,-50.0
2025-04-14 09:50:00-04:00,call,541.61,loss,-50.0
2025-04-14 09:55:00-04:00,call,540.47,loss,-50.0
2025-04-14 10:00:00-04:00,call,542.52,loss,-50.0
2025-04-14 10:05:00-04:00,call,542.03,loss,-50.0
2025-04-14 10:10:00-04:00,call,541.41,loss,-50.0
2025-04-14 10:15:00-04:00,call,540.95,loss,-50.0
2025-04-14 10:20:00-04:00,call,541.22,loss,-50.0
2025-04-14 10:25:00-04:00,call,542.12,loss,-50.0
2025-04-14 10:30:00-04:00,call,542.1,loss,-50.0
2025-04-14 10:35:00-04:00,call,542.59,loss,-50.0
2025-04-14 10:45:00-04:00,call,542.98,loss,-50.0
2025-04-14 10:50:00-04:00,call,543.8,loss,-50.0
2025-04-14 10:55:00-04:00,call,542.42,loss,-50.0
2025-04-14 11:10:00-04:00,put,540.65,loss,-50.0
2025-04-14 11:20:00-04:00,put,540.33,loss,-50.0
2025-04-14 11:25:00-04:00,put,538.52,loss,-50.0
2025-04-14 11:30:00-04:00,put,539.73,loss,-50.0
2025-04-14 11:35:00-04:00,put,537.6,loss,-50.0
2025-04-14 11:40:00-04:00,put,538.23,loss,-50.0
2025-04-14 11:45:00-04:00,put,535.9,loss,-50.0
2025-04-14 11:50:00-04:00,put,536.2,loss,-50.0
2025-04-14 11:55:00-04:00,put,535.74,loss,-50.0
2025-04-14 12:00:00-04:00,put,536.53,loss,-50.0
2025-04-14 12:05:00-04:00,put,535.74,loss,-50.0
2025-04-14 12:10:00-04:00,put,535.43,loss,-50.0
2025-04-14 12:15:00-04:00,put,536.91,loss,-50.0
2025-04-14 12:20:00-04:00,put,536.6,loss,-50.0
2025-04-14 12:25:00-04:00,put,535.85,loss,-50.0
2025-04-14 12:30:00-04:00,put,537.48,loss,-50.0
2025-04-14 12:35:00-04:00,put,537.11,loss,-50.0
2025-04-14 12:40:00-04:00,put,537.58,loss,-50.0
2025-04-14 12:50:00-04:00,put,536.94,loss,-50.0
2025-04-14 13:15:00-04:00,call,537.49,loss,-50.0
2025-04-14 13:20:00-04:00,call,538.55,loss,-50.0
2025-04-14 13:35:00-04:00,call,537.69,loss,-50.0
2025-04-14 13:50:00-04:00,call,538.81,loss,-50.0
2025-04-14 13:55:00-04:00,call,538.97,loss,-50.0
2025-04-14 14:00:00-04:00,call,539.43,loss,-50.0
2025-04-14 14:05:00-04:00,call,539.64,loss,-50.0
2025-04-14 14:10:00-04:00,call,539.32,loss,-50.0
2025-04-14 14:15:00-04:00,call,539.68,loss,-50.0
2025-04-14 14:20:00-04:00,call,540.39,loss,-50.0
2025-04-14 14:25:00-04:00,call,540.38,loss,-50.0
2025-04-14 14:30:00-04:00,call,540.59,loss,-50.0
2025-04-14 14:35:00-04:00,call,540.62,loss,-50.0
2025-04-14 14:40:00-04:00,call,541.19,loss,-50.0
2025-04-14 14:45:00-04:00,call,540.91,loss,-50.0
2025-04-14 14:50:00-04:00,call,540.78,loss,-50.0
2025-04-14 14:55:00-04:00,call,540.73,loss,-50.0
2025-04-14 15:00:00-04:00,call,541.4,loss,-50.0
2025-04-14 15:05:00-04:00,call,542.09,loss,-50.0
2025-04-14 15:10:00-04:00,call,542.35,loss,-50.0
2025-04-14 15:15:00-04:00,call,541.53,loss,-50.0
2025-04-14 15:20:00-04:00,call,541.85,loss,-50.0
2025-04-14 15:25:00-04:00,call,541.33,loss,-50.0
2025-04-14 15:30:00-04:00,call,541.48,loss,-50.0
2025-04-14 15:35:00-04:00,call,541.24,loss,-50.0
2025-04-14 15:40:00-04:00,call,541.65,loss,-50.0
2025-04-14 15:50:00-04:00,put,539.69,loss,-50.0
2025-04-14 15:55:00-04:00,put,538.98,loss,-50.0
2025-04-15 10:15:00-04:00,put,539.41,loss,-50.0
2025-04-15 10:20:00-04:00,put,539.46,loss,-50.0
2025-04-15 10:25:00-04:00,put,539.4,loss,-50.0
2025-04-15 10:30:00-04:00,call,540.85,loss,-50.0
2025-04-15 10:40:00-04:00,call,541.64,loss,-50.0
2025-04-15 10:55:00-04:00,put,540.58,loss,-50.0
2025-04-15 12:30:00-04:00,put,540.78,loss,-50.0
2025-04-15 12:50:00-04:00,put,539.51,loss,-50.0
2025-04-15 12:55:00-04:00,put,539.04,loss,-50.0
